,logFC,logCPM,PValue,FDR
PA3574,0.271457354873885,4.63301539450186,0.271049152802907,0.34530336316242
PA4869,-0.257297245645848,5.98620714043833,0.271201248484529,0.345419625144719
PA3617,0.309660945514085,9.14106979501252,0.271387931782547,0.345579878147859
PA5216,-0.331247950023616,4.98067965480169,0.271643576205494,0.345763565819141
PA0968,-0.353148700948578,6.22993234026602,0.27165397448383,0.345763565819141
PA3059,-0.312015049432021,2.89754839739036,0.272339561598851,0.346558500842285
PA0697,-0.57879592427016,-0.22288579961122,0.272716372034826,0.346960242082398
PA5547,0.449540720450969,4.99203013200103,0.272939886048872,0.347166817425066
PA2901,0.271410962624831,5.38672001458648,0.273574939778011,0.347896642342564
PA2772a,-0.400355311615333,2.50316542476415,0.273664016516866,0.347931994129594
PA3258,-0.256761915962689,4.53183257162875,0.274026322630078,0.348314631720076
PA5199,0.239161757798254,6.54582031132563,0.274353438783683,0.348652378114089
PA2455,0.428646714084441,4.46000687516541,0.274452532755875,0.34870026426222
PA2527,0.254588074841448,5.61731358722166,0.27461570542877,0.348771018393449
PA2521,-0.369235726031597,1.52147594529215,0.274631071369692,0.348771018393449
PA1447,0.289124904283722,4.16092238810647,0.274863056650338,0.348987575058278
PA4724.1,-0.434938987695995,0.698640353924533,0.275108377376776,0.349199958652026
PA2282,-0.350444589953153,2.02736384315542,0.275153331280233,0.349199958652026
PA1382,-0.285009466155084,5.91588805619061,0.275340568305626,0.349359496500412
PA0703,-0.307095272937769,3.68020143931514,0.275934308034079,0.350034629360479
PA0564,0.259685689242707,3.84145560237223,0.276195007682405,0.350287079209447
PA0857,-0.275461928461067,7.0210288644067,0.276614520360489,0.350740787540611
PA0318,0.263467269098444,6.45256214932594,0.276724300472181,0.350801647260782
PA4893,0.335262409801488,2.43560412808397,0.276902692048598,0.350949438716951
PA5317,0.26623625551422,7.00792269385513,0.277171698064952,0.351211984292077
PA2217,-0.401066545093152,1.99460222268873,0.277614870872255,0.351695055067529
PA1158,0.242813662612931,5.04298295497244,0.277680054347076,0.351699163190429
PA0224,0.264251117419584,3.72964502149871,0.278113411027348,0.352169479886994
PA5252a,-0.247033139917548,6.4503462560422,0.278603542206768,0.352711463244153
PA5243,0.26978836675398,8.60079799295374,0.278727416848781,0.352789628369902
PA4614,-0.483745393001098,7.24976454727899,0.279283639308428,0.353319733601257
PA2105,-0.453577215044218,4.02065512046467,0.279330778439316,0.353319733601257
PA0695,0.804572315933131,-0.149441019454329,0.279332913725967,0.353319733601257
PA1480,-0.269831609052362,7.43385313695994,0.279432309946031,0.353320787420288
PA1357,-0.253231842158937,5.30870400593923,0.279458199419604,0.353320787420288
PA0459,-0.3843222934756,6.72720704559789,0.279602425323898,0.353424436996681
PA1236,0.277810383126304,2.37104668671192,0.279954212289968,0.353790344398495
PA4071,-0.512006447485153,1.14866702609948,0.280240014963597,0.354072720285559
PA4983,-0.268644201130943,5.60086259537165,0.280712237424945,0.35459045252477
PA4512,0.32910072835966,6.07539551192139,0.281168374292076,0.355087639953382
PA2223,-0.763343914291439,1.82238363783132,0.282051434254408,0.356123647697694
PA3822,0.332924114243856,7.68050263955008,0.283720369977923,0.358151236268263
PA3935,0.299995104513201,2.91830630698138,0.284091596239339,0.358540138574564
PA0823,-0.324850782741015,2.50314944134991,0.284814098012273,0.359372099669708
PA1504,0.295500330973265,5.18549301105827,0.285908032491278,0.360672252496218
PA1475,-0.263181198728951,5.72660710133189,0.285997574004639,0.360705070012958
PA3883,0.258109864576612,4.71693535758587,0.286831237248199,0.361676163689823
PA5175,-0.281995228305364,6.54797595608032,0.286974699297092,0.361776719051707
PA1398,-0.286851705359495,3.93828356351128,0.287620151074594,0.362509926260055
PA3357,0.303096165632454,5.18517042687926,0.287757214686232,0.362602189300583
PA0668,0.399209259093743,7.74569995256668,0.288002328704303,0.362830535252503
PA2819.3,0.429080562122538,1.69751303085342,0.28911532154834,0.364151906777168
PA4184,-0.252715563820548,4.04359953154143,0.289394632665135,0.364422870763504
PA3947,-0.330462656298434,4.35422802899826,0.290053798347107,0.365171943905737
PA4509,0.266642773433474,3.78006676066345,0.291104719668959,0.366413788135745
PA5292,-0.249965549422764,5.10444610576888,0.291490776883388,0.366818402292526
PA1796.3,0.418519903308834,2.3319586800068,0.291978689830081,0.367350986229825
PA2235,-0.254485160047455,6.56059461313109,0.292503625171273,0.36792990335013
PA0581,-0.230060210854031,5.44246307703796,0.292659599166153,0.368044563469638
PA3979,0.415834170474386,4.50873779178369,0.292830903788334,0.368178448120054
PA2623,0.281487269861707,10.6084912729925,0.293052628691178,0.368375653245187
PA5103,0.245979425942029,6.83704057249672,0.29319807512242,0.368476908044511
PA3136,0.30522562582902,2.26790807678547,0.293318167547444,0.368546261415
PA4406.1,-1.04094586033617,1.89969500568268,0.293654225377386,0.368886878693097
PA4660,0.303101922062208,6.21693643421998,0.293848294979096,0.369049019883059
PA3356,-0.244025363038626,7.5213543919336,0.294149271633347,0.369338666123592
PA4674,-0.412519931764949,4.634898701139,0.294209014948398,0.369338666123592
PA2328,-0.409417898564281,4.35123020723676,0.294507492360301,0.369631640499953
PA0244,-0.377579991316597,2.37933820821875,0.294705315176154,0.369790320490909
PA4436,0.247845192066514,4.82521385099577,0.294764175861545,0.369790320490909
PA1292,0.269942152066057,6.18650770948261,0.294882119944362,0.369856566610137
PA1693,0.307312396337822,3.80295089502916,0.295276594385504,0.370199553374615
PA1829,-0.317005410679372,5.20604485954522,0.295285976969643,0.370199553374615
PA1997,-0.26914113421259,5.67669744842987,0.295410156424211,0.370273480833702
PA2853,0.387380111229472,11.0053934518045,0.296617999128312,0.371705362844969
PA3145,-0.637990018554868,7.24059447388637,0.296805083043979,0.371857736435064
PA2129,-0.400226599852778,0.124166430085227,0.297164819491135,0.372226305993969
PA3585,0.301577859130168,2.64275681596339,0.297673356243085,0.372781057950648
PA1007,0.241886323054766,5.43691729399346,0.297809780727048,0.372869665924625
