,logFC,logCPM,PValue,FDR
PA3700,1.82218436237239,7.92045865244959,5.30714730772514e-06,1.31877384740759e-05
PA4251,1.95737453813985,9.82445105038778,5.45068751600668e-06,1.35384968135984e-05
PA4750,1.01657268878823,7.1392589075906,5.49846668228632e-06,1.36511997472767e-05
PA0379,1.05459908705707,5.07366581849187,5.62149887734339e-06,1.39505553433373e-05
PA1393,-1.88523312912036,1.79543549580527,5.65435019807267e-06,1.4025950382113e-05
PA2803,-1.80231671521087,1.90970165537377,5.66956792052755e-06,1.40575574902862e-05
PA1409,-1.50911816677676,1.72092984858467,5.68548311502445e-06,1.40908656163723e-05
PA4552,-1.21712505190914,5.55769560346419,5.72334513614677e-06,1.41785138233165e-05
PA0905,-3.23315885034925,8.04223720062705,5.75514316573444e-06,1.42510697318099e-05
PA1484,-1.03581654789965,3.76565300325267,5.77396449764151e-06,1.42914430765512e-05
PA4585,1.38855155242021,4.41811356428652,5.8696891228474e-06,1.45220456817113e-05
PA3604,1.07495949676516,5.90774199049824,5.92400522042962e-06,1.46500442689893e-05
PA5122,1.24614810858567,5.35840648387477,5.95470661033176e-06,1.47195577420391e-05
PA4704.1,-3.51206105872485,4.61662297728592,5.9976935106247e-06,1.48193662982276e-05
PA2958,-1.05797284254864,4.7717381450904,6.00880227332309e-06,1.48403563757845e-05
PA3290,-1.05927381749299,5.78509990879758,6.02514603985417e-06,1.48742518323009e-05
PA1746,-1.93209386685717,6.79502472360497,6.08648680321982e-06,1.5019153441409e-05
PA4705,1.06410136523127,5.1412990929008,6.14258955375466e-06,1.51510093337181e-05
PA1603,-1.49168676006502,3.13530250601106,6.1527481410944e-06,1.51694763113912e-05
PA1495,-1.44489765518098,1.98000096960044,6.17625797375118e-06,1.52208301974649e-05
PA4985,2.17122387696701,4.1111144227463,6.18653119298927e-06,1.52395332380881e-05
PA5196,1.19215090878313,4.81341180819207,6.21308574735569e-06,1.52983091385454e-05
PA0447,-2.51366399029147,8.36133108011813,6.44318444433589e-06,1.58579979518592e-05
PA1139,-1.08936550771026,4.03877241751859,6.45902567803438e-06,1.5890098700121e-05
PA1195,-1.22779797117805,2.87461303841683,6.47974843528066e-06,1.59341756671821e-05
PA1278,1.22013035624855,2.36137262061224,6.54214313716164e-06,1.60806444730752e-05
PA5545,-1.37184121464136,6.61633270274363,6.55506753642606e-06,1.6103692603209e-05
PA0166,1.096851838952,3.35294964224963,6.55719219771386e-06,1.6103692603209e-05
PA3628,-1.18479231150639,7.39000394291925,6.57669314950746e-06,1.61446016873772e-05
